customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,MonthlyServiceCalls,City,PlanType,Churn
CUST_05007,13,50.5048656807523,6893.360203581008,One year,No,No,No internet service,No internet service,No,19,Delhi,Basic,0
CUST_05008,38,59.8081813492776,2753.1999791609137,Month-to-month,Fiber optic,No,No,Yes,No,12,Pune,Premium,1
CUST_05009,27,82.67586024327369,4308.234812435855,One year,DSL,No,Yes,No internet service,Yes,8,Bangalore,Standard,0
CUST_05010,50,20.459407611292576,6383.867616232083,Two year,No,No internet service,No internet service,No internet service,Yes,19,Bangalore,Premium,0
CUST_05011,48,109.57188490695718,1656.7234812717181,One year,DSL,Yes,Yes,Yes,Yes,1,Bangalore,Basic,0
CUST_05012,8,70.98318779055208,286.011944312742,One year,Fiber optic,No,No internet service,No,No,11,Hyderabad,Premium,0
CUST_05013,57,65.61471241241391,7247.246992146863,One year,Fiber optic,No internet service,No,No internet service,Yes,7,Chennai,Premium,0
CUST_05014,44,105.7941195450763,1184.701284055187,Month-to-month,DSL,Yes,Yes,No,Yes,15,Hyderabad,Premium,0
CUST_05015,21,115.21381211451816,7561.987757349338,One year,No,Yes,No,No internet service,No,0,Hyderabad,Standard,0
CUST_05016,31,61.18937362797715,7767.223258559869,One year,Fiber optic,Yes,No internet service,No internet service,No,15,Chennai,Basic,0
CUST_05017,68,35.588990087909536,3925.6611162793674,One year,Fiber optic,No,Yes,Yes,No,5,Hyderabad,Standard,0
CUST_05018,68,101.20234554021144,6861.122484174569,Two year,Fiber optic,No,No,Yes,No,19,Pune,Premium,0
CUST_05019,41,59.13256296469369,3098.5881515758015,Two year,Fiber optic,No internet service,No,No,Yes,5,Delhi,Standard,1
CUST_05020,52,113.42564503020014,7297.799900476636,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No,2,Chennai,Standard,0
CUST_05021,58,114.88969635076026,7012.951741502092,Two year,Fiber optic,Yes,Yes,Yes,No,8,Chennai,Standard,1
CUST_05022,38,29.712561235579688,683.9929814455987,Month-to-month,DSL,No,No,No internet service,Yes,18,Delhi,Basic,1
CUST_05023,14,115.56850466795083,4959.627965061578,Two year,No,Yes,Yes,No internet service,No internet service,2,Chennai,Basic,0
CUST_05024,70,55.563573195402334,5446.470700307618,Month-to-month,No,Yes,Yes,No,Yes,6,Chennai,Premium,1
CUST_05025,28,83.91775680103343,25.27153961744854,Month-to-month,No,No internet service,Yes,No internet service,Yes,13,Delhi,Standard,1
CUST_05026,2,21.544508336872696,8329.667179461883,Month-to-month,No,No,Yes,Yes,Yes,13,Mumbai,Premium,1
CUST_05027,9,108.66619595655092,3466.506170307829,Two year,DSL,No internet service,No internet service,No,Yes,2,Mumbai,Standard,0
CUST_05028,28,83.44292759317622,4406.105072097846,One year,DSL,No,No,Yes,Yes,4,Pune,Premium,0
CUST_05029,34,83.64255562955475,1670.3282048044036,Two year,No,Yes,Yes,No,Yes,4,Mumbai,Basic,0
CUST_05030,5,110.02196831770334,5199.81137450141,One year,Fiber optic,Yes,No,No,Yes,18,Delhi,Premium,1
CUST_05031,11,69.851411840549,6893.6777057815225,Two year,No,Yes,No,No internet service,No internet service,9,Bangalore,Basic,0
CUST_05032,37,59.87269731698015,4987.538876394734,One year,Fiber optic,No,No,No,Yes,8,Hyderabad,Standard,1
CUST_05033,18,106.34513273381626,6702.1132584933885,Two year,Fiber optic,Yes,No internet service,No,Yes,15,Chennai,Standard,1
CUST_05034,66,93.72689221088262,6219.2577228114915,Month-to-month,DSL,No,Yes,No internet service,Yes,8,Delhi,Standard,1
CUST_05035,7,114.79551782641991,2033.813557373185,Month-to-month,Fiber optic,No,Yes,No,Yes,5,Hyderabad,Premium,1
CUST_05036,7,113.89243311767433,3714.5645182878447,Month-to-month,DSL,No internet service,No,No,Yes,4,Delhi,Premium,1
CUST_05037,46,56.997268785144506,1278.6532337896176,One year,No,Yes,No,Yes,No internet service,3,Chennai,Premium,0
CUST_05038,3,63.59260159442462,373.7000923870151,One year,DSL,No internet service,No internet service,Yes,No,19,Bangalore,Basic,1
CUST_05039,50,44.110465286659405,552.9508785503584,Month-to-month,Fiber optic,No,No internet service,No internet service,No,17,Delhi,Standard,0
CUST_05040,66,85.3860846921339,8012.284405181857,One year,Fiber optic,Yes,No,No,Yes,15,Hyderabad,Standard,1
CUST_05041,44,55.18328094906643,8368.846728377799,Month-to-month,Fiber optic,Yes,Yes,No internet service,No internet service,6,Pune,Basic,1
CUST_05042,7,98.18226595398245,823.5992232787424,Two year,No,No,No internet service,No internet service,No internet service,13,Hyderabad,Basic,1
CUST_05043,15,30.398177594552877,2861.110717129317,One year,DSL,Yes,Yes,No internet service,No internet service,16,Chennai,Standard,0
CUST_05044,66,29.87309081890608,988.5162090833845,One year,No,No,No internet service,Yes,No,7,Pune,Standard,0
CUST_05045,8,38.85444890477848,7093.928879815596,Two year,DSL,Yes,Yes,No internet service,No,10,Mumbai,Basic,1
CUST_05046,59,26.597803220616175,4227.591931292869,One year,No,Yes,No,No,No internet service,16,Chennai,Basic,0
CUST_05047,70,81.24322398317994,5287.542213760509,One year,No,No,No internet service,Yes,No,13,Pune,Standard,0
CUST_05048,14,33.02998213370734,4597.523963164323,One year,Fiber optic,No internet service,No,Yes,No,8,Pune,Standard,0
CUST_05049,70,34.31621758170073,6042.370898136954,Two year,No,No,No internet service,Yes,Yes,5,Chennai,Basic,0
CUST_05050,40,19.45127882037493,2724.879687815308,Month-to-month,No,Yes,No,No,Yes,7,Mumbai,Standard,0
CUST_05051,21,97.7731814916082,1184.218633123734,Month-to-month,DSL,No,No internet service,No internet service,Yes,16,Bangalore,Basic,1
CUST_05052,23,100.85419765319507,167.45286315343398,Two year,No,No,No internet service,No internet service,No internet service,12,Delhi,Standard,0
CUST_05053,43,34.526286469172845,3798.3670813252074,Two year,Fiber optic,No,No internet service,Yes,Yes,12,Hyderabad,Premium,0
CUST_05054,0,93.4314922952569,7718.251625008971,Two year,No,Yes,Yes,Yes,No internet service,16,Delhi,Premium,1
CUST_05055,9,62.22160256205068,2607.270775420046,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,18,Delhi,Standard,1
CUST_05056,71,42.43867806246992,1680.105756872355,Two year,DSL,No internet service,No internet service,No,No internet service,1,Hyderabad,Basic,0
CUST_05057,55,81.38123002353055,7872.694573667963,Month-to-month,No,Yes,No,Yes,No,17,Mumbai,Premium,0
CUST_05058,49,36.20537558340265,912.4153538884772,Two year,No,No internet service,No,Yes,No internet service,3,Hyderabad,Basic,0
CUST_05059,11,95.20212798060962,457.3763654329013,One year,DSL,No,No internet service,No,No,6,Mumbai,Premium,1
CUST_05060,59,22.856753212196274,7477.182549972024,Month-to-month,Fiber optic,No,Yes,Yes,Yes,15,Mumbai,Premium,0
CUST_05061,25,115.83135515864727,5963.113377739673,Month-to-month,No,No internet service,Yes,No,No,18,Chennai,Premium,0
CUST_05062,40,25.331275878279698,3597.986188681535,Two year,Fiber optic,No internet service,Yes,No internet service,No,14,Bangalore,Standard,0
CUST_05063,35,77.10373876336635,6399.38157906099,One year,Fiber optic,No internet service,Yes,No internet service,Yes,13,Pune,Standard,0
CUST_05064,22,110.0238175924826,6306.893673239491,Month-to-month,No,No,No,Yes,No internet service,12,Chennai,Basic,1
CUST_05065,42,19.214255822480734,357.7936975762645,Two year,Fiber optic,No,No internet service,No internet service,No internet service,19,Bangalore,Standard,0
CUST_05066,5,68.84847502088382,5753.925459908527,One year,DSL,Yes,No internet service,No,No internet service,6,Mumbai,Basic,0
CUST_05067,68,53.70071035968935,5453.8795055539085,Month-to-month,Fiber optic,Yes,No internet service,Yes,Yes,14,Pune,Premium,0
CUST_05068,42,77.19388340630672,8192.774635083086,Two year,DSL,No,No,No,No internet service,0,Pune,Standard,0
CUST_05069,24,40.99665344724119,8216.892979375114,One year,No,No,Yes,No internet service,No,1,Chennai,Premium,0
CUST_05070,17,24.619720157635925,3222.4938848457364,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,2,Delhi,Basic,0
CUST_05071,61,81.8451697585681,5021.039096635868,Month-to-month,DSL,Yes,No,No internet service,No internet service,4,Hyderabad,Standard,1
CUST_05072,12,60.51862242832705,1216.9932538032285,One year,DSL,No,No,Yes,No,15,Hyderabad,Standard,0
CUST_05073,42,81.49352494803543,581.6842531684108,Two year,No,No internet service,No internet service,No,No,16,Hyderabad,Premium,0
CUST_05074,27,39.474992977459976,3688.838876500011,Two year,Fiber optic,No,No internet service,Yes,No internet service,17,Bangalore,Standard,0
CUST_05075,17,52.551608821255144,5869.579215902559,One year,DSL,No internet service,No,No internet service,Yes,15,Hyderabad,Basic,0
CUST_05076,58,75.29150171519025,4833.74983932932,Month-to-month,DSL,No,No,No internet service,No,10,Bangalore,Standard,1
CUST_05077,59,78.49750338912219,3662.3500139816683,One year,No,Yes,No,Yes,No,2,Bangalore,Premium,0
CUST_05078,62,55.976110392975045,6957.230621742081,One year,Fiber optic,Yes,Yes,No,No,9,Pune,Basic,0
CUST_05079,56,46.56542697288876,6756.333819062542,One year,Fiber optic,Yes,No internet service,No internet service,No,17,Bangalore,Standard,0
CUST_05080,50,45.91746420783677,6226.332511169571,Month-to-month,DSL,No,No,No,No internet service,15,Delhi,Premium,1
CUST_05081,55,35.81933384493164,671.3875288402015,One year,Fiber optic,No,No,No internet service,Yes,8,Pune,Premium,1
CUST_05082,26,51.19130615761789,6773.655383810848,One year,Fiber optic,No,Yes,Yes,No,0,Mumbai,Premium,0
CUST_05083,31,38.342914375348435,7816.531602267046,Month-to-month,Fiber optic,No internet service,No,No internet service,No,10,Delhi,Premium,0
CUST_05084,8,82.64917143545438,522.1877928835534,Month-to-month,Fiber optic,No,No internet service,Yes,No,10,Mumbai,Premium,1
CUST_05085,67,76.04483382069314,3424.976719873994,One year,Fiber optic,No internet service,Yes,Yes,Yes,12,Delhi,Basic,0
CUST_05086,45,57.02406001443384,8401.231263776097,Two year,Fiber optic,No internet service,No,Yes,No,7,Bangalore,Premium,1
CUST_05087,66,51.234662033614235,5100.743997527981,One year,Fiber optic,No internet service,No internet service,No internet service,Yes,18,Mumbai,Premium,0
CUST_05088,25,42.23664841985354,4374.163524845139,Month-to-month,DSL,Yes,No internet service,No,Yes,8,Pune,Standard,0
CUST_05089,7,72.6167475138528,1523.0982228298826,Month-to-month,DSL,No internet service,Yes,No,Yes,5,Hyderabad,Basic,0
CUST_05090,5,111.72808196326021,4814.45465524043,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,3,Delhi,Premium,1
CUST_05091,23,87.9417112416716,3741.9649353019,Two year,Fiber optic,Yes,Yes,Yes,No internet service,8,Mumbai,Standard,0
CUST_05092,47,93.93030083162787,1098.9719973457836,Month-to-month,No,No internet service,No internet service,No,No internet service,14,Hyderabad,Basic,0
CUST_05093,44,103.10654209295359,3956.4695595061667,Two year,DSL,No,No,No,No internet service,17,Chennai,Basic,0
CUST_05094,12,53.86676728046057,1412.4349064965593,Month-to-month,No,No,Yes,No internet service,No,3,Bangalore,Premium,0
CUST_05095,68,24.413329775677738,6215.488839480412,Month-to-month,DSL,Yes,No internet service,Yes,Yes,18,Delhi,Basic,0
CUST_05096,24,81.50099793880771,8276.48544163021,One year,No,Yes,Yes,No,Yes,15,Delhi,Standard,0
CUST_05097,19,37.24457370525933,4000.9525247467545,Two year,No,No internet service,No internet service,No internet service,No internet service,5,Pune,Basic,0
CUST_05098,65,76.04245229955797,5381.748191299746,One year,No,No internet service,Yes,No internet service,No internet service,11,Pune,Premium,0
CUST_05099,44,93.4300437820206,3673.5344010723566,Two year,DSL,No internet service,No,Yes,Yes,14,Chennai,Premium,1
CUST_05100,46,97.93110681907933,1192.3655867187194,Month-to-month,DSL,Yes,Yes,No internet service,No internet service,14,Mumbai,Standard,0
CUST_05101,62,48.78759026524658,8250.24993988518,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,14,Delhi,Basic,0
CUST_05102,54,70.26818972207015,1117.086228761164,Two year,DSL,No,No,No,No,15,Delhi,Standard,0
CUST_05103,18,81.3384398202736,964.818589811852,One year,DSL,No,No internet service,No internet service,No,13,Delhi,Basic,0
CUST_05104,34,101.58703361346343,3912.704891255971,Two year,DSL,No internet service,No,No,Yes,7,Delhi,Basic,0
CUST_05105,52,95.66164384070464,5606.681788235118,Two year,DSL,Yes,Yes,Yes,No internet service,1,Chennai,Basic,1
CUST_05106,25,118.77348273969177,3028.4591843920634,Two year,Fiber optic,No,No,Yes,No,14,Bangalore,Basic,1
CUST_05107,13,18.82463700606111,1650.9293822741315,Month-to-month,Fiber optic,Yes,No,Yes,No,7,Delhi,Premium,0
CUST_05108,44,62.623922968039565,6964.447287609054,Two year,DSL,No,Yes,No internet service,No,10,Chennai,Premium,0
CUST_05109,43,44.11653761036504,3097.842365410213,Month-to-month,No,No internet service,Yes,No internet service,No,15,Hyderabad,Standard,0
CUST_05110,64,30.229125488777086,1666.230496242301,One year,No,No internet service,No,No internet service,No,7,Delhi,Basic,0
CUST_05111,50,110.97456347305283,3114.6499310132726,Month-to-month,DSL,Yes,Yes,No,No internet service,4,Mumbai,Standard,1
CUST_05112,42,119.79213074176,1837.848789226153,One year,Fiber optic,No internet service,No internet service,No,No,19,Chennai,Standard,0
CUST_05113,22,36.42081320628181,4423.955712124272,One year,No,Yes,No internet service,No internet service,No,3,Mumbai,Premium,0
CUST_05114,55,21.920206065739087,5686.430573219965,One year,Fiber optic,Yes,No internet service,No,No,11,Bangalore,Standard,0
CUST_05115,18,46.05555366341103,6799.845673403495,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,9,Hyderabad,Standard,0
CUST_05116,54,103.15591564277236,1948.1811411731023,Two year,No,No,No,No internet service,No internet service,3,Mumbai,Standard,1
CUST_05117,59,47.97678848633031,1434.1038763851068,Month-to-month,DSL,No internet service,No,Yes,No,18,Delhi,Basic,1
CUST_05118,58,23.803951010757398,184.27621603325738,One year,Fiber optic,Yes,No,Yes,No internet service,9,Chennai,Basic,0
CUST_05119,32,23.354202763209052,1952.640451121312,Two year,No,No,Yes,Yes,No,18,Hyderabad,Standard,0
CUST_05120,18,61.59712584168251,220.7651998863077,Month-to-month,Fiber optic,No internet service,No,No,Yes,18,Chennai,Standard,0
CUST_05121,27,113.04622375228521,2948.3121956906016,One year,No,No internet service,No,Yes,Yes,10,Pune,Basic,1
CUST_05122,51,47.16388504724246,1253.7687794563706,One year,DSL,No,Yes,No,Yes,12,Hyderabad,Basic,0
CUST_05123,48,61.57008343150646,4936.674464168066,Two year,DSL,No internet service,Yes,Yes,Yes,1,Pune,Standard,0
CUST_05124,36,28.39724814902607,3272.7703740049783,Month-to-month,DSL,No,Yes,No internet service,No,13,Mumbai,Standard,0
CUST_05125,25,68.34442491343607,811.7908629621826,Two year,Fiber optic,Yes,No internet service,Yes,No internet service,19,Bangalore,Basic,0
CUST_05126,39,89.04780055714181,3409.667339476391,Two year,DSL,No internet service,No,Yes,No,17,Pune,Basic,0
CUST_05127,37,45.6573368400764,1793.6907196393176,Two year,DSL,Yes,No,No internet service,Yes,15,Chennai,Basic,0
CUST_05128,53,48.26455346992584,5787.264294066775,Two year,DSL,No,No,No,Yes,3,Delhi,Basic,1
CUST_05129,21,103.88145259143967,3109.1482281454155,Month-to-month,DSL,Yes,Yes,No internet service,No,0,Chennai,Standard,0
CUST_05130,15,19.05709967941206,1265.108538162869,Two year,No,No,No,Yes,No,2,Pune,Basic,0
CUST_05131,27,82.9200122721099,2983.321894253159,One year,No,No internet service,No internet service,Yes,No internet service,11,Bangalore,Basic,0
CUST_05132,34,58.17623276404493,1921.177028395833,One year,Fiber optic,No internet service,No,No,No internet service,2,Pune,Basic,0
CUST_05133,59,48.434812383269836,6767.797491896791,One year,No,No internet service,No,Yes,No internet service,17,Mumbai,Premium,1
CUST_05134,44,85.07457088887547,8358.923647015465,Two year,No,Yes,Yes,Yes,No internet service,3,Delhi,Premium,0
CUST_05135,45,103.13618922254993,234.21796175048743,One year,No,Yes,No internet service,No,Yes,16,Delhi,Basic,0
CUST_05136,71,74.95599586552473,5870.750804708221,Month-to-month,No,Yes,No,No,Yes,11,Mumbai,Standard,1
CUST_05137,54,21.171651438191713,2256.890344794413,Two year,No,No,Yes,No,No internet service,19,Chennai,Basic,0
CUST_05138,25,65.06292146420876,581.2781172993556,Two year,DSL,No internet service,No internet service,No,No internet service,7,Delhi,Basic,0
CUST_05139,24,65.20151397118525,139.72780790245957,Two year,Fiber optic,Yes,No internet service,Yes,Yes,16,Chennai,Basic,0
CUST_05140,64,73.46744647007,7490.7240142598075,Month-to-month,No,No,Yes,No,Yes,13,Chennai,Basic,0
CUST_05141,5,86.43780790644233,3017.290350623896,Two year,No,Yes,Yes,No,Yes,19,Mumbai,Premium,1
CUST_05142,22,19.970477160502725,8453.721292712504,Two year,Fiber optic,No,Yes,Yes,No internet service,10,Bangalore,Basic,0
CUST_05143,63,69.20528768877455,3770.2431358394606,One year,No,No internet service,Yes,No,No internet service,7,Bangalore,Basic,0
CUST_05144,42,78.00739247682026,1609.2041305247976,One year,No,Yes,Yes,Yes,Yes,0,Chennai,Premium,0
CUST_05145,22,53.0220454144373,6609.7317482082335,Two year,Fiber optic,No internet service,Yes,No,Yes,16,Mumbai,Basic,0
CUST_05146,29,86.17325311222417,7876.506979227427,Month-to-month,DSL,Yes,No,No,No,19,Bangalore,Standard,1
CUST_05147,17,41.274127147175456,6936.097583037715,One year,DSL,No,Yes,No internet service,No,17,Pune,Premium,0
CUST_05148,20,50.37197797288006,6338.77990302149,Two year,Fiber optic,No internet service,Yes,Yes,Yes,9,Chennai,Basic,0
CUST_05149,56,116.20104543728125,2856.9228089115873,One year,DSL,Yes,No internet service,No,Yes,8,Delhi,Standard,1
CUST_05150,22,53.50317782783629,565.0072665577522,One year,DSL,Yes,No internet service,No internet service,No,1,Delhi,Basic,0
CUST_05151,44,53.343090511305995,1725.4210744866816,Month-to-month,DSL,No internet service,No internet service,No internet service,No internet service,19,Pune,Basic,1
CUST_05152,43,78.75942485395775,3807.844576526456,Two year,DSL,No,Yes,Yes,Yes,2,Hyderabad,Standard,0
CUST_05153,46,117.03948364572614,8128.487297462175,One year,No,No internet service,Yes,No internet service,Yes,0,Hyderabad,Standard,0
CUST_05154,39,118.27420548720603,6149.249152006354,Two year,Fiber optic,Yes,No,Yes,Yes,0,Hyderabad,Standard,0
CUST_05155,50,77.12511229498423,7043.4967891170745,Month-to-month,DSL,No internet service,No,No internet service,No internet service,17,Bangalore,Basic,0
CUST_05156,41,18.110876020103117,2370.0068335607293,Month-to-month,DSL,No internet service,No,Yes,No,7,Pune,Standard,1
CUST_05157,6,109.86696817837677,5818.186918860614,One year,Fiber optic,No,No,No,No internet service,17,Delhi,Standard,0
CUST_05158,49,76.16427238685891,7333.200332132165,Month-to-month,No,No,Yes,Yes,No internet service,0,Delhi,Basic,1
CUST_05159,47,55.331633645573454,4084.36846935283,One year,DSL,No internet service,No internet service,No internet service,Yes,16,Bangalore,Basic,0
CUST_05160,5,102.57790438362571,3664.342758477295,Two year,DSL,No,Yes,Yes,Yes,9,Delhi,Basic,1
CUST_05161,8,58.782910853720914,6119.989082928347,One year,No,No,Yes,No,No,8,Delhi,Basic,1
CUST_05162,56,21.472539632426997,4767.170922727938,One year,Fiber optic,Yes,Yes,No,No internet service,9,Chennai,Premium,0
CUST_05163,30,101.74936675181591,8442.07712765188,Month-to-month,DSL,No,Yes,No internet service,No,0,Delhi,Basic,1
CUST_05164,20,73.67765890401574,3623.7219557796598,Two year,DSL,No internet service,No internet service,No internet service,No internet service,15,Chennai,Standard,0
CUST_05165,39,52.49064089886801,1510.3508782705364,Two year,Fiber optic,No internet service,No internet service,No internet service,Yes,6,Hyderabad,Standard,0
CUST_05166,44,43.591022388092824,4020.9531177335057,One year,No,Yes,No,No,No,2,Mumbai,Basic,0
CUST_05167,48,78.5673408603734,2013.0087514549573,Two year,Fiber optic,Yes,Yes,No,No internet service,16,Chennai,Standard,0
CUST_05168,19,39.22105391896021,4778.554907978958,Two year,DSL,Yes,No,No internet service,Yes,8,Pune,Standard,0
CUST_05169,16,51.03279042881433,1085.0100898586566,One year,No,No internet service,No internet service,No,Yes,14,Delhi,Premium,0
CUST_05170,27,82.92609156022633,8075.698752244196,One year,No,No internet service,No internet service,No,No internet service,7,Hyderabad,Premium,0
CUST_05171,40,107.91753394140507,7311.017681223645,Two year,No,No,No,No internet service,Yes,3,Mumbai,Basic,1
CUST_05172,65,72.35481349594308,1337.5056982774388,One year,Fiber optic,Yes,No internet service,No,No internet service,18,Mumbai,Premium,0
CUST_05173,24,95.42885262650744,1480.236770740136,Month-to-month,Fiber optic,No,No internet service,No internet service,No internet service,1,Hyderabad,Standard,1
CUST_05174,57,95.83218158383026,4364.5048370073555,Two year,Fiber optic,No,Yes,No,No internet service,1,Hyderabad,Basic,0
CUST_05175,40,85.76410317125745,6573.579924887913,One year,DSL,No internet service,Yes,Yes,No internet service,12,Mumbai,Basic,0
CUST_05176,5,43.0755104434128,1876.2309251319848,Two year,Fiber optic,No,No internet service,Yes,Yes,18,Mumbai,Standard,0
CUST_05177,37,106.41243701132467,535.1621253039491,Two year,No,Yes,No internet service,No,No internet service,0,Delhi,Standard,0
CUST_05178,5,62.50011687523578,4645.221733973742,Month-to-month,DSL,Yes,No,No,No internet service,14,Pune,Standard,1
CUST_05179,44,22.50949588144146,5884.126721813249,Month-to-month,DSL,No internet service,No,Yes,No internet service,1,Chennai,Standard,1
CUST_05180,13,42.95049234709157,2090.708097144826,Two year,DSL,No internet service,No internet service,No internet service,Yes,15,Chennai,Premium,0
CUST_05181,65,96.0859321181302,6292.710375700913,Month-to-month,No,No internet service,Yes,No internet service,No,13,Mumbai,Standard,0
CUST_05182,39,25.051600253383917,8081.36058390017,One year,Fiber optic,Yes,Yes,Yes,No internet service,5,Mumbai,Basic,0
CUST_05183,2,33.03116901980094,1180.6654228581808,Two year,No,No internet service,No,No internet service,No,10,Pune,Premium,1
CUST_05184,23,88.81113523625385,4352.548531948353,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,13,Pune,Basic,0
CUST_05185,18,109.04528055220914,500.1334256811836,Two year,DSL,No,Yes,Yes,No internet service,19,Bangalore,Standard,0
CUST_05186,17,82.64066451587895,1770.8986633309294,Two year,DSL,No internet service,No,Yes,No,3,Mumbai,Standard,0
CUST_05187,63,40.67368749061457,779.8477560568235,One year,No,No internet service,No,No,No,16,Chennai,Basic,0
CUST_05188,34,23.448203851453957,3444.7841769662778,One year,Fiber optic,No internet service,Yes,Yes,No internet service,15,Delhi,Basic,0
CUST_05189,61,80.7429114201318,6980.295245958694,One year,DSL,Yes,No,Yes,Yes,5,Bangalore,Standard,1
CUST_05190,0,22.834654948978724,4913.2204813257495,Month-to-month,No,No,No internet service,No internet service,No,7,Chennai,Premium,1
CUST_05191,24,80.49764929805922,1905.9645888371838,Month-to-month,No,No internet service,No,No internet service,No internet service,12,Delhi,Standard,1
CUST_05192,44,41.009154304431696,358.2185086659233,Month-to-month,Fiber optic,No,No internet service,No,No internet service,3,Pune,Premium,1
CUST_05193,48,110.27491836570063,4711.923492422238,One year,Fiber optic,No internet service,No internet service,No internet service,No,15,Pune,Standard,0
CUST_05194,15,66.45945218571092,1144.381736550023,Two year,Fiber optic,Yes,No internet service,No internet service,No,16,Bangalore,Premium,0
CUST_05195,18,40.841720197588955,2925.070020099389,One year,DSL,No,No,No internet service,No,3,Bangalore,Standard,1
CUST_05196,22,105.02082228897635,4345.450740105206,Month-to-month,No,No,No,Yes,No internet service,15,Bangalore,Basic,1
CUST_05197,24,43.91161064164585,7683.459367690285,Month-to-month,Fiber optic,No internet service,No,No internet service,No internet service,1,Bangalore,Basic,0
CUST_05198,15,49.2731058055373,712.0254603664974,Month-to-month,No,No,No internet service,Yes,Yes,19,Bangalore,Standard,0
CUST_05199,53,103.09634570365648,5689.129597607257,One year,DSL,Yes,No,No internet service,Yes,12,Bangalore,Standard,1
CUST_05200,72,49.49678703966079,137.43746365237968,Month-to-month,DSL,No,Yes,Yes,No internet service,2,Hyderabad,Premium,0
CUST_05201,0,59.83670446152501,5360.88434112003,One year,Fiber optic,No,Yes,No internet service,Yes,9,Pune,Premium,0
CUST_05202,41,53.46189841740439,4696.098574502095,Two year,DSL,No,No,No,No,17,Delhi,Standard,0
CUST_05203,18,29.872832418698337,6904.252671603955,One year,No,No,No internet service,No,Yes,2,Chennai,Premium,0
CUST_05204,33,21.967372849176268,4527.561094836514,Month-to-month,No,No internet service,No,No,Yes,0,Mumbai,Basic,1
CUST_05205,54,91.9031487542201,3008.893998877098,Two year,DSL,No internet service,Yes,No internet service,No internet service,10,Chennai,Basic,0
CUST_05206,17,83.8039866414435,2077.012890606018,Month-to-month,DSL,No,No internet service,No,No internet service,4,Hyderabad,Standard,1
CUST_05207,33,46.801338890309836,741.0883097955433,Two year,DSL,No,No,Yes,No,2,Hyderabad,Basic,0
CUST_05208,44,48.15111074845761,4552.584703382329,Month-to-month,No,Yes,No,No,Yes,10,Bangalore,Premium,1
CUST_05209,5,114.39058986688549,7552.7465818331575,One year,DSL,No internet service,No internet service,No,No internet service,0,Hyderabad,Standard,0
CUST_05210,20,118.7424549778162,4384.062797732158,Month-to-month,Fiber optic,No internet service,No internet service,No,No internet service,14,Chennai,Basic,0
CUST_05211,69,66.29036012983674,6287.070437025699,One year,Fiber optic,No internet service,Yes,No,No internet service,6,Hyderabad,Standard,0
CUST_05212,47,99.85007803911236,2549.325145961476,One year,No,No,No,Yes,No,1,Chennai,Basic,1
CUST_05213,38,93.14195933867528,3819.04595345778,Two year,DSL,No internet service,Yes,No,No,14,Bangalore,Basic,0
CUST_05214,30,48.32640637022879,2771.28437162839,One year,DSL,Yes,Yes,No internet service,Yes,17,Bangalore,Basic,0
CUST_05215,9,23.97339647308879,944.7951565122396,One year,DSL,Yes,No internet service,No,No,3,Hyderabad,Basic,0
CUST_05216,29,32.54073822776388,3554.897333050689,One year,Fiber optic,Yes,No,No internet service,Yes,0,Pune,Standard,0
CUST_05217,17,103.50599993407786,6500.684300443269,Two year,Fiber optic,Yes,Yes,No internet service,Yes,8,Mumbai,Basic,0
CUST_05218,59,92.58380963962067,3368.177946136595,Month-to-month,Fiber optic,Yes,Yes,No,Yes,8,Bangalore,Basic,1
CUST_05219,72,85.76215413515234,5532.820162855343,Month-to-month,Fiber optic,No internet service,No internet service,No,No internet service,5,Delhi,Basic,1
CUST_05220,14,31.326180833058128,6452.576535719396,One year,Fiber optic,No,No,No internet service,No internet service,13,Delhi,Standard,0
CUST_05221,3,83.27293011995353,2755.4486792488487,One year,No,No,No,Yes,No internet service,8,Bangalore,Basic,0
CUST_05222,62,96.75953781229778,6782.518494573654,Month-to-month,No,No,Yes,Yes,No,1,Pune,Basic,1
CUST_05223,39,105.78137848574964,2892.7679313370772,One year,DSL,No,No internet service,No,No internet service,8,Pune,Basic,0
CUST_05224,8,19.349590477749057,2190.300086825588,Month-to-month,DSL,No internet service,No,Yes,Yes,12,Hyderabad,Standard,0
CUST_05225,8,87.81646039160472,1904.7883949391753,Two year,Fiber optic,No internet service,No,Yes,No,19,Bangalore,Basic,1
CUST_05226,25,19.947960871526853,1713.5869640380868,One year,DSL,No internet service,Yes,No,No,19,Hyderabad,Basic,0
CUST_05227,3,90.10103024543074,6270.286385603231,One year,No,Yes,No,No internet service,No internet service,11,Chennai,Standard,1
CUST_05228,15,82.83337920266449,7545.853552284775,Month-to-month,No,No,No,No internet service,No internet service,9,Mumbai,Premium,1
CUST_05229,14,33.131482017735195,1974.3603580396232,Month-to-month,DSL,No internet service,No,Yes,No internet service,4,Mumbai,Standard,0
